Venue ID,Event Venue,Event City,Event Address,Event Lon,Event Lat
23813675,Carnegie Library of Pittsburgh,Pittsburgh, 612 Smithfield St,-79.997383,40.441776
23815072,Joe\'s Bar and Grill,West Mifflin, 4814 Buttermilk Hollow Rd,-79.909576,40.358185
23816056,Absolute Ballroom Dance Center of Pittsburgh,Pittsburgh, 6617 Hamilton Ave,-79.909981,40.457626
23816587,Hollywood Theater,Dormont (15216), 1449 Potomac Avenue,-80.03508,40.396019
23816662,Panera Bread- Galleria Mall ,Mount Lebanon , 1500 Washington Road ,-80.051872,40.357716
23816800,Carnegie Library of Pittsburgh - Brookline,Pittsburgh, 708 Brookline Blvd,-80.021233,40.394665
23819914,Black and Gold Playground,South Park, Corrigan Drive,-80.001671,40.30933
23823751,Beaver Area High School,Beaver, 1 Gypsy Glen Rd,-80.317322,40.697281
23824880,WholisticAcupuncture,Fox Chapel, 1150 Freeport Rd,-79.87941,40.488106
23825584,Holy Trinity Greek Orthodox Church,Pittsburgh, 985 Providence Blvd (Opposite 9000 Babcock Boulevard),-79.979095,40.686523
23826462,Howl at the Moon,Pittsburgh, 125 7th St,-80.000488,40.443779
23828949,Carnegie Library Brookline Branch,Pittsburgh, 708 Brookline Blvd. ,-80.021423,40.394398
23831383,Saint Agnes Center of Carlow University,Pittsburgh, 3333 Fifth Avenue Oakland,-79.962051,40.441551
23831562,Millvale Riverfront Park Parking,15209, 70 River Front Drive,-79.969124,40.47515
23834334,Hartwood Acres,Pittsburgh, 200 Hartwood Acres,-79.905731,40.565067
23834440,the big green park on W. North Ave across from Buena Vista Street,Northside Pittsburgh 15212, W. North Avenue,0,0
23834479,The Homewood Cemetery,Pittsburgh, 1599 South Dallas Avenue,0,0
23843120,The Fox and the Hound,Pittsburgh, 2002 Northway Mall McKnight Road,-79.997467,40.438339
23845040,Saint Nicholas Cathedral,Pittsburgh, 419 S Dithridge St,-79.950127,40.444675
23845751,Montour Marina,Coraopolis, Royal Avenue,-80.14325,40.511669
23849046,Municipal Park in Upper St Clair,Pittsburgh, 1820 McLaughlin Run Road,-80.076805,40.336601
23849762,Dave & Buster's,Homestead, 180 Waterfront Dr E,-79.914917,40.410522
23850121,Myers Coach Lines,Export, 2001 Ball Park Ct,-79.601257,40.416584
23855126,The Beer Market,Pittsburgh, 110 Federal St,-80.004158,40.448021
23856160,Sharp Edge Beer Emporium,Pittsburgh, 302 S Saint Clair St,-79.930611,40.459881
23856167,Panera Bread,Pittsburgh, 136 Bakery Square Blvd,-79.915154,40.456512
23859229,Amazing Cafe,Pittsburgh, 1506 E. Carson St.,-79.983124,40.428684
23859888,Perkins Restaurant,Cranberry Twp, 20013 Rte 19 ,-80.099838,40.67572
23860634,HackPittsburgh,Pittsburgh, 1936 5th Ave,-79.97874,40.438244
23860835,Meet outside Alpha Lab Gear / Thrill Mill / Repair the World,Pittsburgh, 6024 Broad Street,-79.923996,40.46228
23861546,twitch.tv/cooler09,Pittsburgh, twitch.tv/cooler09,-79.997467,40.438339
23866835,The Pittsburgh Art Of Living Center ,Verona, 722 Allegheny River Boulevard 15147,-79.843361,40.505508
23867962,Courtyard by Marriott Pittsburgh Shadyside Hotel,Pittsburgh, 5308 Liberty Ave,-79.939293,40.456093
23869695,Tilted Kilt Pub & Eatery,Pittsburgh, 120 Andrew Dr,-80.175232,40.450962
23869891,Depreciation Lands Museum,Allison Park, 4743 S Pioneer Rd,-79.948814,40.59502
23874665,HYATT house Pittsburgh-South Side,Pittsburgh, 2795 S Water St,-79.963982,40.428028
23875882,Panera Bread,Pittsburgh, 1500 Washington Rd,-80.050438,40.356956
23875898,Rivertowne North Shore,Pittsburgh, 337 N Shore Dr,-80.011078,40.445969
23877731,The Outdoor Classroom,Pittsburgh, 1531 Mayview Rd,-80.11061,40.336674
23879781,River Front Park South Side of Pittsburgh 18th Street,Pittsburgh, End of 18th by river South Side of Pittsburgh ,-79.997467,40.438339
23881429,Jewish Residential Services,Pittsburgh, 4905 5th Ave # 3,-79.944008,40.447315
23881432,Achieva,Pittsburgh, 711 BINGHAM St,-79.991997,40.429371
23883039,extraVEGANza Pgh,Pittsburgh, 1317 E Carson Street,-79.984566,40.429131
23883769,First Unitarian Church,Pittsburgh, 605 Morewood Ave,-79.942993,40.45068
23886672,Just Ducky Tours,Pittsburgh, 125 W Station Square Dr,-80.004066,40.433167
23887796,Urban Elements & Cycology,Pittsburgh, 208 Federal St,-80.004295,40.448441
23888770,The Clubhouse Playground (USC rec center),Upper St. Clair, 1551 Mayview Rd.,-80.111885,40.335289
23892914,The Outdoor Classroom,Pittsburgh, 1531 Mayview Rd ,-80.110611,40.336674
23904208,Seven Springs,Champion, 777 Waterwheel Drive,0,0
23909084,Tall Trees Amphitheater - Monroeville Community Park West,monroeville, 2447 Tilbrook Road,-79.76342,40.420403
23910433,Bar Louie,Pittsburgh, 240 W Station Square Dr,-80.005249,40.434055
23912888,Anchorpoint Counseling Ministry,Pittsburgh, 800 Mcknight Park Dr Ste 802,-80.00781,40.535576
23917876,Embody Healing LLC,Pittsburgh, 2609 Brownsville Road,-79.978386,40.385338
23918422,Armstrong Field,Pittsburgh, 13th Street/Sarah,0,0
23918732,Bob's Diner,Pittsburgh, 1230 Grove Rd,-80.013763,40.366123
23920977,Code & Supply at Uptown,Pittsburgh, 544 Miltenberger St,-79.9814,40.437489
23923760,Riverview Park,Pittsburgh, 139 Mairdale Ave,-80.021164,40.490067
23930204,Falling Water,Mill Run, 1491 Mill Run Road Mill Run PA 15464,0,0
23930415,North Park Boathouse,Allison Park, Pierce Mill Road,-80.00731,40.604774
23934258,Giant Eagle 2nd floor meeting room,Bridgeville, 3239 Washington Pike ,-80.119026,40.340977
23935061,Junction Hollow Field,Pittsburgh, Boundary St,0,0
23935278,Chatham Commons,Cranberry Twp, 5000 Stein Drive,0,0
23935791,Dormont Pool,Pittsburgh, 1801 Dormont Ave,-80.043083,40.396965
23939260,Acapulco Mexican Restaurant,Irwin, 8949 State Route 30,-79.690033,40.319733
23940269,Gluten Free Zone,Murrysville, 4430 William Penn Hwy,-79.67942,40.426567
23941462,Panera Bread ,Pittsburgh, 4899 William Penn Hwy Murrysville PA 15668,0,0
23942660,AJ's Burger & Peruvian Rotisserie Chicken,Pittsburgh, 422 Semple St,-79.954361,40.436604
23943094,Pastoli's Pizza Pasta & Paisans,Pittsburgh, 1900 Murray Ave,-79.922844,40.435764
23946214,BJ\'s Restaurant & Brewhouse,Mccandless, 8970 Covenant Ave,-80.073578,40.37471
23946691,Nicky\'s Thai Kitchen,Pittsburgh, 856 Western Ave,-80.016182,40.452099
23947017,Holistic Aging Castle Town Square South,Allison Park, 4284 Route 8 ,-79.954216,40.575348
23949897,Steel Cactus Mexican Restaurant and Cantina,Pittsburgh, 1831 E Carson Street ( south side ),-79.979324,40.428879
23953443,Eat\'n Park,Pittsburgh, 301 S Hills Village ,-80.053299,40.34198
23953556,Harris Theater,Pittsburgh, 809 Liberty Ave,-79.998611,40.442883
23954718,monroeville public library,Monroeville, 4000 Gateway Campus Blvd.,-79.755966,40.429394
23955740,Panera Bread,Monaca, 100 Wagner Rd,-80.309761,40.680405
23958116,American Legion,McKeesport, 2813 Capital St. White Oak PA,0,0
23961730,Mellon Park ,Pittsburgh, Shady Ave & 5th,-79.920738,40.452892
23961905,Voodoo Brewery,Homestead, 205 E 9th Ave,-79.909836,40.406574
23964667,Houlihans,Pittsburgh, 1500 Washington Road,-80.051872,40.357716
23964852,James Street Gastropub & Speakeasy,Pittsburgh, 422 Foreland St.,-80.001251,40.454563
23966026,Darine Escapes,Pittsburgh, 5877 Commerce St.,-79.929741,40.459152
23966612,Walnut Street,Pittsburgh, Walnut St,-79.981834,40.41604
23967017,Church Brew Works,Pittsburgh, 3525 Liberty Ave,-79.964394,40.46244
23968613,Carnegie Library of Pittsburgh - Main,Pittsburgh, 4400 Forbes Avenue,0,0
23971302,Oaks Theater,Oakmont, 310 Allegheny River Blvd,-79.842987,40.515743
23972671,Parish Hill,Pittsburgh, North Park,-80.01491,40.60234
23973281,Spirit,Pittsburgh, 242 51st St,-79.956619,40.478809
23973401,Pittsburgh Leadership Foundation,PITTSBURGH, 100 West Station Square Drive,-80.003815,40.433418
23974939,Carnegie Library of Pittsburgh - East Liberty,Pittsburgh, 130 S Whitfield St,-79.926414,40.460835
23976966,Deer Lakes Park,West Deer Twp, 109 Mahaffey Rd,-79.828491,40.620811
23977888,Mike\'s Place,Pittsburgh, Mt. Washington ,-80.010666,40.426743
23979029,Duke's Upper Deck Cafe,Homestead, 122 W 8th Ave,-79.912781,40.405552
23979943,Homewood Cemetery,Pittsburgh, 1599 South Dallas St,0,0
23980769,Schenley Park Tennis Courts,Pittsburgh, Overlook Dr Pittsburgh PA 15207,-79.94198,40.43277
23981318,Point Park College,Pittsburgh, University Center 414 Wood Street,0,0
23983741,North Park in McCandless Township,McCandless Township, Pearce Mill Rd,-80.019211,40.613041
23985730,Flagstaff Hill,Pittsburgh, Schenley Park,-79.949791,40.434441
23987762,Spiritan,Bethel Park, 6230 Brushrun Rd,-80.055618,40.294289
23988024,Multi-Family and local church included,McKees Rocks, Corner of Ella St and Shingiss Streets,-80.057388,40.465542
23989632,Oxford Athletic Club,Wexford, 100 Village Club Dr,-80.050629,40.632927
23992378,Chatham University Mellon Board Room,Pittsburgh, 1 Woodland Road,-79.92543,40.451168
23992513,Passive Park,Dormont , Intersection of West Liberty and Hillsdale Aves,-80.036407,40.393459
23993188,Panera Bread,Oakmont , 666 Allegheny River Blvd,-79.841774,40.520973
23994157,Waterworks Cinemas,Pittsburgh, 923 Freeport Road,-79.89337,40.489956
23994892,James Street Gastropub & Speakeasy,Pittsburgh, 422 Foreland St,-80.001198,40.454208
23995006,Robert's,Pittsburgh Mt Lebanon 15228, 235 Adeline Ave,-80.037315,40.37833
23995722,Southside Works Cinema,Pittsburgh, 425 Cinema Dr,-79.965309,40.427784
23996667,Brookline neighborhood,Pittsburgh,15226,-80.015862,40.398571
23997318,King s Restaurant,Greensburg, Hempfield Pointe 6297 Route 30,-79.543159,40.29924
23997447,Castle Shannon Fire Department Fire Hall,Pittsburgh, 3600 Library Rd,-80.017593,40.365307
23998769,Swede Hill Park,Greensburg, 311 Willow Crossing Road,-79.56413,40.277355
23999255,RE360 World Headquarters ,Pittsburgh, 829 Industry Street,-79.992828,40.421104
24002203,Paramount Film Exchange,Pittsburgh, 1727 Blvd of the Allies,-79.982361,40.435711
24002582,Pastoli's Pizza Pasta & Paisans,Pittsburgh, 1900 Murray Avenue,-79.923141,40.435867
24003869,New Hazlett Theater,Pittsburgh, 6 Allegheny Sq,-80.006554,40.45224
24004147,Panera Bread,Monroeville, 4172 William Penn Hwy,-79.764633,40.438904
24004423,J. Corks,Greensburg, 25 E Pittsburgh St,-79.543488,40.302612
24004962,Norwin Art League,Irwin, 306 Main St.,0,0
24005295,Unitarian Universalist Church of The South Hills,Pittsburgh, 1240 Washington Rd,-80.048317,40.365284
24005380,Jergel's Rhythm Grille,Warrendale, 103 Slade Ln,-80.08242,40.654671
24006360,What's Cookin At Casey's,Oakmont, 608 Allegheny River Blvd,-79.842506,40.519798
24008796,Riverfront Park Rochester PA,Rochester, Water Street,-80.27977,40.698479
24008943,McCormick & Schmick's Seafood & Steaks,Pittsburgh, 2667 Sidney St,-79.966484,40.428139
24009040,Coco Coffeehouse,Leechburg, 156 Market St.,-79.606262,40.626801
24009426,The Yard Gastropub,Pittsburgh, 736 Bellefonte St,-79.934036,40.451477
24009567,Mellon Square Park,Pittsburgh, 529 -540 Smithfield St,-79.997467,40.438339
24011787,Giant Eagle,Bridgeville, 3029 Washington Pike,-80.114914,40.353077
24012359,South Park Amphitheater,Pittsburgh, McCorkle Road and Brownsville Road,-79.995415,40.302334
24013067,Wightman School Community Building,Pittsburgh, 5604 Solway St,-79.926727,40.442986
24013247,Alphalab,Pittsburgh, 6024 Broad St. 3rd Floor,-79.923996,40.46228
24013406,Church of the Redeemer,Pittsburgh, 5700 Forbes Ave,-79.925186,40.438061
24013737,The Tea Loft,Pittsburgh, 3812 William Flinn Hwy Building 4 2nd floor,-79.957314,40.555496
24013847,Coffee Tree Roasters,Pittsburgh, 5524 Walnut Street,-79.932755,40.451221
24018257,Eat N Park - Fox Chapel,Pittsburgh, 849 Freeport Rd,-79.891785,40.487
24020106,Croatian Center,Millvale 15209, 80 Schuetzen Park Road,-79.987,40.501652
24020323,Union Pig and Chicken,Pittsburgh, 220 N Highland Ave,-79.924011,40.4632
24021701,Hotel Monaco - Sheffield Ballroom,Pittsburgh, 620 William Penn Place,-79.996384,40.44157
24022132,Innovu LLC,Pittsburgh, 100 West Station Square Dr. Suite 500 (Landmarks Building),-80.003815,40.433418
24024618, Pgh Thelema,Millevale, 507 1/2 Grant Ave,-79.974312,40.480503
24024710,Allegheny Commons Park West Park,Pittsburgh, West North & Palo Alto,-80.010582,40.454731
24024786,Allegheny Commons East,Pittsburgh, 255 E Ohio St,-80.003014,40.453072
24025425,824: The Consignment Shop,Pittsburgh, 824 Brookline Blvd,-80.019531,40.393013
24025988,panera bread,monroeville, 4172 William Penn Highway,-79.764626,40.438858
24028053,CLP-Woods Run,Pittsburgh, 1201 Woods Run Ave.,-80.030357,40.476238
24028070,The Betsy's Shoppe (formerly The Boston Shoppes),Mckeesport, 1903 Donner Street,-79.827446,40.310436
24028206,Carnegie Library of Pittsburgh - East Liberty,Pittsburgh, 130 S Whitfield St,-79.926414,40.460835
24029281,First United Methodist Church of Pittsburgh,Pittsburgh, 5401 Centre Ave,-79.938301,40.4561
24029491,Mullin's Diner,Pittsburgh, 876 Progress St,-79.99366,40.452461
24030089,Tessaro's ,Pittsburgh, 4601 Liberty Avenue,-79.950638,40.462788
24030662,Cestone's Pizzeria,Pittsburgh, 200 Virginia Ave,-80.009666,40.430691
24031310,Village Tavern and Trattoria,Pittsburgh, 424 S Main St,-80.033798,40.441303
24031921,Curry On Murray,Pittsburgh, 2121 Murray Ave,-79.923035,40.433144
24032123,Independance Twp. Community Center,Aliquippa 15001, 116 School Rd. ,-80.327858,40.543999
24032308,First Unitarian Church,Pittsburgh, 605 Morewood Ave,-79.942993,40.45068
24033346,St. Agnes Center of Carlow University,Pittsburgh, 3333 Fifth Avenue,-79.963692,40.438213
24035049,First Baptist Church of Pittsburgh,Pittsburgh, 159 N Bellefield Ave,-79.952789,40.447842
24035056,Bellefield Hall,Pittsburgh, 340 S Bellefield Ave,-79.951347,40.445282
24036008,Katie's,McDonald, 212 North McDonald Street,0,0
24037243,Independance Twp. Community Center ,Aliquippa 15001, 116 School Rd. ,-80.327858,40.543999
24037901,American Serbian Club of Pittsburgh,Pittsburgh, 2524 Sarah St,-79.969261,40.426594
24038739,Double Wide Grill,Pittsburgh, 2339 E Carson St,-79.971336,40.428242
24038997,St. Therese of Lisieux Church,Munhall, 1 Saint Therese Ct.,-79.901573,40.387962
24040705,Neu Kirche Contemporary Art Center,Pittsburgh, 1000 Madison Avenue,-79.99762,40.456715
24040789,Beaver County Jail,Aliquippa, 6000 Woodlawn Rd Ste 2,-80.243172,40.644005
24042391,Millenium Dance Complex Pittsburgh,Pittsburgh, 2504 E. Carson St.,0,0
24042969,St. John's Lutheran Cemetery,Pittsburgh, Spring Hill - City View Buente Street 15212,0,0
24044336,Primanti Brothers,Mt Lebanon, 1539 Washington Rd,-80.050323,40.355804
24044351,Kelly Park,Oakdale, 55 Steen Hollow Road,-80.169502,40.391678
24045667,Pittsburgh Art Car Festival,Pittsburgh, 5231 Penn Avenue,-79.938965,40.464603
24046972,16th street bridge parking lot,Pittsburgh, 885 Progress Street,-79.993027,40.452621
24048748,Atria\'s,Pittsburgh, 103 Federal St,-80.004074,40.447712
24048773,Allegheny Center Alliance Church,Pittsburgh, 250 E Ohio St,-80.003204,40.453033
24051015,Big Knob Grange,Rochester, 336 Grange Rd,-80.216537,40.72319
24051060,Panera Bread,Pittsburgh, 136 Bakery Square Blvd,-79.915154,40.456512
24052605,817R Cathedral of Learning,Pittsburgh, University of Pittsburgh,-79.953972,40.440609
24053220,Wigle Whiskey Barrelhouse,Pittsburgh, 1055 Spring Garden Ave,-79.993423,40.459293
24053265,Genesius Theater on the Duquesne University Campus,Pittsburgh, Locust Street,-79.98939,40.43682
24053369,Energy Innovation Center,Pittsburgh, 1435 Bedford Ave,-79.978348,40.448189
24053562,Allegheny Unitarian Universalist Church,Pittsburgh, 416 W North Ave,-80.011505,40.45476
24053586,Unitarian Universalist Church of the North Hills,Pittsburgh, 2359 West Ingomar Rd,-80.08183,40.584385
24053881,Unitarian Universalist Church of the North Hills,Pittsburgh, 2359 W Ingomar Rd,-80.079445,40.583988
24054511,In front of S. Side Library ,Pittsburgh, 2205 E. Carson,-79.974243,40.428654
24055311,PSN Host Facilities,Pittsburgh, in and around downtown Pittsburgh,-79.997467,40.438339
24057042,129 Victoria Hall,Pittsburgh, The University of Pittsburgh,0,0
24057356,Social,Pittsburgh, 6425 Penn Ave,-79.9161,40.456566
24057893,Gates Hillman Center room 4301,Pittsburgh, Carnegie Mellon University,-79.944595,40.44356
24059211,Carnegie Library-Downtown Branch,Pittsburgh, 612 Smithfield St,-79.997383,40.441776
24060473,Pittsburgh Botanic Garden,Oakdale, 798 Pinkerton Run Rd,-80.174637,40.422901
24060864,Hofbrauhaus Pittsburgh,Pittsburgh, 2705 S Water St,-79.964912,40.428665
24061896,Highland Park Volleyball Courts,Pittsburgh, Lake Drive,-79.911377,40.479172
24062848,Penn Ave.,Wilkinsburg, Penn Ave. at Hay St.,-79.88588,40.444061
24063288,The Artists' Gallery,Pittsburgh, 31 North Balph Ave,-80.055374,40.496185
24063307,Phipps Conservatory,Pittsburgh , 1 Schneley Drive ,-79.95204,40.43428
24063400,Pittsburgh Chinese Church Oakland,Pittsburgh, 134 N Dithridge St,-79.95067,40.447826
24063814,Looking for Group Pittsburgh,Pittsburgh, 924 Brookline Boulevard,-80.01865,40.392372
24064024,Pittsburgh Playhouse,Pittsburgh, 222 Craft Ave,-79.962624,40.436722
24064042,Schell Games,Pittsburgh, 220 W Station Square Dr # 200,-80.005135,40.4338
24064072,Schell Games,Pittsburgh, 220 W Station Square Dr # 200,-80.005135,40.4338
24064407,Braddock\'s American Brasserie,Pittsburgh, 107 6th St,-80.002586,40.443668
24065051,332 Cathedral of Learning,Pittsburgh, The University of Pittsburgh,-79.953972,40.440609
24065228,McKean Lot,Pittsburgh, 5050 Liberty Avenue,-79.944336,40.459099
24066471,Frick Park,Pittsburgh, Beechwood Blvd and Nicholson Street,-79.915222,40.430298
24067670,Frick Fine Arts Building Coister,Pittsburgh, The University of Pittsburgh,-79.953972,40.440609
24067793,Schenley Plaza,Pittsburgh, 4100 Forbes Ave,-79.95192,40.44355
24068648,Squirrel Hill Farmers' Market,Pittsburgh, 5753 Bartlett Street (Bartlett/Beacon Parking Lot),-79.923996,40.436008
24070496,Moon Township Police Station,Moon Township, Corner of Beaver Grade Rd. and Thorn Run Rd.,-80.207542,40.505455
24071135,Lawther's Medicine Wheel,Tarentum, 783 Rt 908 Ext,-79.759773,40.601456
24071693,Eat \'N Park - Waterworks/Aspinwall,Pittsburgh, 849 Freeport Rd,-79.891792,40.48703
24071905,Wexford Health + Wellness Pavilion,Wexford 15090, 12311 Perry Highway,-80.063583,40.635849
24072615,Double Wide Grill,Pittsburgh, 100 Adams Shoppes Mars PA 16046,-80.056427,40.687416
24072727,Stewart Avenue Lutheran Church,Pittsburgh, 2810 Brownsville Road,-79.977417,40.383015
24072751,CC Mellor Memorial Library,Pittsburgh, 1 Pennwood Ave,-79.885231,40.432266
24072768,Eat'n Park Training Center in Eat'n Park Corporate Headquarters,Homestead , 285 East Waterfront Dr,-79.912811,40.412395
24073177,Firepit Wood Fired Grill,Irwin, 8933 Route 30,-79.691055,40.32016
24073267,Eat'n Park Restaurant,Pittsburgh, 245 East Waterfront Drive,-79.913841,40.411831
24073797,Scotts house ,Canonsburg, 219 Arlington Dr.,-80.150002,40.27
24075973,Max And Erma\'s,Pittsburgh, 130 Andrew Drive,-80.17587,40.451733
24076333,Settlers Cabin,Pittsburgh, Ridge Road,-79.858467,40.419937
24076709,GrapeCity,Pittsburgh, 201 S Highland Ave,-79.924599,40.458836
24077791,Mellon Park,Pittsburgh , Corner Of 5th and Shady Ave,-79.920715,40.452885
24077799,Mellon Park,Pittsburgh , Corner of 5th and Shady Ave Shadyside ,-79.920715,40.452885
24077814,Grants Shelter South Park,South Park, E Park Dr. ,-79.994881,40.322826
24078122,Panera Bread,Pittsburgh, 3800 Forbes Ave,-79.956444,40.44154
24079617,Paramount Film Exchange,Pittsburgh, 544 Miltenberger St.,-79.981567,40.435795
24083026,In front of McDonalds,Pittsburgh, 1630 Penn Ave. Strip District,-79.986298,40.449291
24083285,PNC Park,Pittsburgh, 115 Federal St. ,-80.006409,40.447151
24085219,The Hardware Store (Work Hard Pittsburgh),Pittsburgh, 744 East Warrington Avenue,-79.994102,40.421631
24085367,New Light Congregation,Pittsburgh, 1700 Beechwood Blvd,-79.916138,40.438007
24086474,Adventist Community Services,Carnegie, 36 East Main St.,-80.086784,40.407387
24086688,Microsoft Corporation,Pittsburgh, 30 Isabella St # 202,-80.003136,40.448093
24086891,PAN RESTAURANT ,Pittsburgh, 3519 Butler St ,-79.966164,40.464569
24088725,Pittsburgh Integrative Mental Health,Pittsburgh, 160 North Craig Street Suite 212,-79.950111,40.449532
24090568,Jergel's Rhythm Grille ,Warrendale, 103 Slade Ln,-80.082214,40.65469
24092916,Salvation Army Community Center,Pittsburgh, 1060 McNeilly Road,-80.026253,40.389313
24092941,Panera Bread South Park,South Park, Route 88,-80,40.299999
24093935,Cool Springs,Bethel Park, 1530 Hamilton Rd. ,-80.014656,40.354115
24094014,Under the tent at Schenley Plaza,Pittsburgh, 4100 Forbes Ave Pittsburgh PA 15260,-79.952126,40.443531
24095211,North Park Parish Hill Shelter,Allison Park, Walter Road,-80.01492,40.60237
24095274,Doughboy,Pittsburgh, Butler St. & Penn Ave. (35th St.),-79.96862,40.464916
24095286,The Waterfront,Pittsburgh, 185 W. Waterfront Drive Homestead PA 15120,-79.918137,40.408905
24095341,Andrew Carnegie Free Library & Music Hall,Carnegie, 300 Beechwood Avenue,-80.085869,40.406841
24097200,Crazy Mocha,Pittsburgh, 2100 Murray Ave,-79.923302,40.433479
24098385,Panera Bread ,Wexford, 12071 Perry Hwy ,-80.059036,40.632847
24098599,The Yard ,Pittsburgh, Market Square,-80.00249,40.440372
24099388,OpenArc,Wexford, 109 VIP Drive #200,-80.093971,40.618092
24100137,http://go.cloudera.com/the-future-of-data-warehousing?elq=509ef5488cda4f91a51424f96886490c&elqCampaignId=1001&elqaid=2244&elqat=,Pittsburgh, Online webinar,-79.995888,40.440624
24100151,http://go.cloudera.com/OnePlatformInitiative?elq=509ef5488cda4f91a51424f96886490c&elqCampaignId=1001&elqaid=2244&elqat=1&elqTrac,Pittsburgh, On Line,-80.000191,40.442135
24100160,http://go.cloudera.com/insider-threats?elq=509ef5488cda4f91a51424f96886490c&elqCampaignId=1001&elqaid=2244&elqat=1&elqTrackId=da,Pittsburgh, On line Webinar,-79.995888,40.440624
24101137,My House,Cranberry Twp, 40 Monmouth Drive,-80.136,40.684155
24101142,Butler's Golf Course ,Elizabeth, 800 rock run road,-79.812584,40.267834
24101336,Internet,Sewickley, 1 Internet Way,-80.184425,40.536484
24102008,Outback Steakhouse,Moon Township, 1400 Market Place Bvld,-80.179184,40.457462
24102403,corner of Washington Road and Academy Avenue,Pittsburgh, Mt Lebanon,-80.039612,40.367741
24103445,Grace Community Church,Cranberry Township, 9160 Marshall Rd,-80.097916,40.719913
24103460,All Saints Church,Etna, 19 Wilson Street,-79.949867,40.503819
24104116,Panera Bread (The Waterfront),Pittsburgh, 210 West Bridge Street,-79.916618,40.40715
24104204,King's Restaurant,Wexford, 105 VIP Drive,-80.094025,40.617184
24104397,Market District Giant Eagle,Wexford, 155 Towne Center Drive,-80.054298,40.632034
24105281,Valley View Presbyterian Church,Pittsburgh, 601 N. Aiken Avenue,-79.932785,40.470978
24105991,Fox Chapel Area High School (OUTSIDE in front of the administrative entrance door,Pittsburgh, 611 Field Club Road,-79.86805,40.518475
24106050,Squirrel Hill Branch of the Carnegie Library,Pittsburgh, 5801 Forbes Avenue,-79.92263,40.438454
24106427,Hartwood Acres Park ,Pittsburgh, (GPS: 4070 Middle Road Allison Park PA. 15101,-79.995888,40.440624
24106485,Hoffstots,Oakmont, 533 Allegheny Ave.,-79.843369,40.518639
24108125,The Firepit,Irwin, 8933 Route 30,-79.691055,40.32016
24108636,4moms,Pittsburgh, 912 Fort Duquesne Blvd,-79.998177,40.444881
24108943,Boyce Park,Monroeville, 595 Beatty Rd ,-79.752609,40.454304
24110127,Burgatory,Murrysville, 100 Blue Spruce Way,-79.700874,40.427315
24110221,Market Street Grocery,Pittsburgh, 435 Market Street,-80.00248,40.441196
24110688,Beaver Area Memorial Library,Beaver, 100 College Avenue,-80.301956,40.692268
24111986,Webinar,Pittsburgh, http://info.atscale.com/webinar-how-yellow-pages-does-bi-on-hadoop?hsCtaTracking=3aa16516-715e-4d05-8332-e730af51774c%7Cf0e9e592,0,0
24113189,Crafty Jackalope,Bridgeville, 608 Washington Avenue,-80.113159,40.357193
24113373,Fred Rogers Memorial Statue,Pittsburgh, North Shore Drive,-80.013557,40.445286
24115582,Bantha Tea Bar,Pittsburgh, 5002 Penn Ave,-79.943947,40.464886
24121398,Bubba s Gourmet Burghers and Beer,Bridgeville, 3109 Washington Pike ,-80.111488,40.348499
24122800,Pine Creek Golf Center,Pittsburgh, 2379 Duncan Avenue,-79.971947,40.565361
24123248,TGI Fridays,Homestead, 185 Waterfront Dr E ,-79.915588,40.410851
24124887,Mercurio\'s ,Pittsburgh, 5523 walnut street ,-79.932846,40.451576
24126127,Madero Cantina,15668, 4462 William Penn Hwy,-79.674431,40.426163
24127875,Next door to Outdoor Classroom,Bridgeville, 1551 Mayview Road,-80.110336,40.334785
24130075,Looking For Group PGH,Pittsburgh, 924 Brookline Blvd,-80.018646,40.392372
24131243,Cora Lee Cupcakes,Lower Burrell, 2881 Leechburg Rd,-79.724854,40.58952
24131401,Primantis Brothers in the Strip,Pittsburgh, 46 18th Street,-79.985535,40.450741
24131592,Monroeville Community Park East,Monroeville, 100 Airport Drive,-79.763924,40.414619
24132999,St Mary of the Mount Parish,Pittsburgh, Mt Washington,-80.011574,40.42767
24133755,The Artist\'s Gallery,Bellevue, 31 North Balph Avenue,-80.055328,40.496159
24135283,Allegheny County,Pittsburgh,15222,-79.993401,40.447525
24137872,Jewish Relief Agency,Pittsburgh, Chabad of Fox Chapel 1343 Old Freeport Rd,-79.873413,40.488895
24137944,Rodef Shalom Congregation,Pittsburgh, 4905 5th Avenue Pittsburgh PA 15213,-79.943367,40.447903
24137979,End of Donner Street ,Boston, Donner Street,-79.827484,40.310974
24138037,Panera Bread,Bridgeville , 1025 Washington Pike Bridgeville PA 15017,-80.108086,40.365986
24140617,Panera Bread,Pittsburgh, 250 McHolme Drive,-80.174332,40.449413
24140867,Pints on Penn,Pittsburgh, 3523 Penn Ave,-79.964104,40.464329
24142157,Saturday at Mellon Institute Auditorium (4400 Fifth Ave) Sunday at Frick Art & Historical Center (7227 Reynolds St) Pittsbur,Pittsburgh, Saturday at Mellon Institute Auditorium (4400 Fifth Ave) Sunday at Frick Art & Historical Center (7227 Reynolds St) Pittsbur,-79.995888,40.440624
24142553,First Insight,Warrendale, 2000 Ericsson Drive Suite 200,-80.098335,40.659328
24142718,Bravo! Cucina Italiana,Pittsburgh, 211 Summit Park Drive,-80.180611,40.448524
