628, Coworking @ Giant Eagle Cafe Wexford,40.623138,-80.053833,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
629, Microcontroller Meet-Up,40.456928,-79.915764,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
630, Jewelry Makers Meetup,40.456928,-79.915764,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
631, TechShop Ham (Amateur) Radio MeetUp,40.456928,-79.915764,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
632, Steve Hast's Summer Cooker,0,0,0,0,0,0,0
633, The Dog Days of August,40.438137,-79.892113,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Wilkinsburg borough,Allegheny County
634, Backgammon in the South Hills!,40.34528,-80.01411,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Bethel Park municipality,Allegheny County
635, Let's play Scrabble!,40.436432,-79.958084,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
636, Let's play Scrabble!,40.436432,-79.958084,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
637, Let's play Scrabble!,40.436432,-79.958084,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
638, Bark In the Park!,40.606716,-80.008224,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McCandless township,Allegheny County
639, Lucky Paws Summer Cookout!,40.685226,-80.164513,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",New Sewickley township,Beaver County
640, Unlockphilly with Pittsburgh Area Accessibility Meetup,40.460835,-79.926414,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
641, Open Pittsburgh Work Night,40.394398,-80.021423,Brookline,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
642," Discussion Meet-up Happiness Trigger ""Movement""",40.4406248,-79.9958864,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
643, Brad Tassell at Latitude 360 in Robinson Aug. 21,40.446178,-80.177849,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",North Fayette township,Allegheny County
644, Let's Celebrate the Full Moon in August!,0,0,0,0,0,0,0
645, Let's get together!,0,0,0,0,0,0,0
646, Country Barn Beekeeping Club - Bee Diseases,40.55004,-79.913465,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Indiana township,Allegheny County
647, Basic Queen Bee Rearing Class,0,0,0,0,0,0,0
648, Dinner Meetup at Sichuan Gourmet 822 6:00pm,40.43586,-79.923264,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
649, Tennis - Junior Level at Schenley Park 822 4:00pm,40.43277,-79.94198,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
650, Welsh Book Club,40.456512,-79.915154,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
651, August Welsh Gathering,40.459881,-79.930611,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
652, Gold Rush Outlaws Square and Modern Pattern Dance Group Every Monday,40.543999,-80.327858,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Independence township,Beaver County
653, Gold Rush Outlaws Square and Modern Pattern Dance Group,40.543999,-80.327858,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Independence township,Beaver County
654, GASP Games Day - Temporary Location,40.541355,-79.778358,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Springdale borough,Allegheny County
655, GASP Games Day - Temporary Location,40.541355,-79.778358,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Springdale borough,Allegheny County
656, meet to paint,40.4663307,-79.9937609,Spring Hill-City View,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
657, meet to paint,40.46759,-79.960884,Central Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
658, Sewickley Public Library - Weekly Meeting,40.538679,-80.181492,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Sewickley borough,Allegheny County
659, Mt. Lebanon Public Library - Weekly Meetup,40.377009,-80.045264,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
660, Preserving the Harvest!,40.480885,-79.972717,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Millvale borough,Allegheny County
661, Looking for Help Organizing this Meetup,0,0,0,0,0,0,0
662, Joe Calloway's House Tour for Investors,40.421104,-79.992828,Allentown,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
663, Acre Monthly Meeting with Maura Kennedy City of Pgh Building Inspections,40.419453,-80.055344,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Green Tree borough,Allegheny County
664, Ashtavakra Gita Revisited,40.449139,-79.945808,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
665, Letting go of Self-Referential Thoughts,40.449139,-79.945808,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
666, The Not Gencon Meetup!,40.67572,-80.099838,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cranberry township,Butler County
667, Cranberry Tabletop Game Day,40.67572,-80.099838,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cranberry township,Butler County
668, Investment Club Education & Organizational,40.4557,-79.895767,Homewood South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
669, Investment Club Education & Organization,40.4557,-79.895767,Homewood South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
670, Cheer on your favorite players and teams of the Premier League,40.435867,-79.923141,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
671, Cheer on your favorite players and teams of the Premier League,40.435867,-79.923141,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
672, North Hills Meeting,40.654897,-80.082185,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Marshall township,Allegheny County
673, South Hills Meeting,40.355804,-80.050323,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
674, Let's Network!,40.332508,-79.710724,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Irwin borough,Westmoreland County
675, Let's Network!,40.332508,-79.710724,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Irwin borough,Westmoreland County
676, Conversation and Tea at Dobro Tea House,40.435524,-79.922836,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
677, onversation at Crazy Mocha,40.458191,-79.935402,Friendship,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
678, Paddle Party,40.7313746,-80.3518998,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Brighton township,Beaver County
679, Paddle Board Race,40.7313746,-80.3518998,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Brighton township,Beaver County
680, GlobalPittsburgh First Thursdays Happy Hour for Globally-Minded People,40.450714,-79.984444,Strip District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
681, GlobalPittsburgh Group Brunch at Max's Allegheny Tavern (German cuisine),40.455166,-79.999817,East Allegheny,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
682, Let's Meet for Dinner and a Movie...,40.427914,-79.965233,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
683, Let's Meetup for an Extended Happy Hour Evening,40.356182,-80.110054,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Bridgeville borough,Allegheny County
684, Allegheny County Common Law Grand Jury Reinstatement Committee Meeting,40.441555,-79.95681,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
685, Allegheny County Common Law Grand Jury Reinstatement Committee Meeting,40.441555,-79.95681,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
686, Pittsburgh Thelema - Meet & Greet,40.470879,-79.960182,Central Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
687, Magick 101: The Rituals of Thelema  (A 4 part series),40.480503,-79.974312,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Millvale borough,Allegheny County
688, Cooking with Friends - Summer Soiree,40.393806,-80.065971,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Scott township,Allegheny County
689, Monterey Bay Fish Grotto - Dinner,40.439104,-80.021259,Duquesne Heights,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
690, Networking Lunch,40.447395,-79.71302,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Plum borough,Allegheny County
691, Networking Lunch ,40.447395,-79.71302,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Plum borough,Allegheny County
692, Our next meeting is scheduled for Tuesday Feb 17th,40.3297,-79.733032,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",North Huntingdon township,Westmoreland County
693, Our next meeting is Tuesday August 18th 2015 beginning at 6PM,40.3297,-79.733032,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",North Huntingdon township,Westmoreland County
694, Photo 101 Course - Phipps Conservatory,0,0,0,0,0,0,0
695, Photo 101 Course - Aviary,0,0,0,0,0,0,0
696, Live Session - Predicting Consumer Behavior via Hadoop,0,0,0,0,0,0,0
697, Live Session - BIG Data Analytics via Hive,0,0,0,0,0,0,0
698, Fall Flex Season,0,0,0,0,0,0,0
699, Fall Doubles Season,0,0,0,0,0,0,0
700, SPEED DATING MINGLING & NETWORKING WITH FREE CHILE CON QUESO NACHOS & TOPPINGS,40.517697,-80.030284,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",West View borough,Allegheny County
701," ""THE GREAT GIFT CARD GIVEAWAY""",40.517697,-80.030284,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",West View borough,Allegheny County
702, Live Session - Predicting Consumer Behavior via Hadoop,0,0,0,0,0,0,0
703, Live Session - BIG Data Analytics via Hive,0,0,0,0,0,0,0
704, Choose Your Own Adventure,40.487,-79.891792,Lincoln-Lemington-Belmar,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
705, Review WordPress Security,40.571995,-80.033859,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McCandless township,Allegheny County
706, Sports and Games Night,0,0,0,0,0,0,0
707, Sports and Games Night,40.453106,-80.003494,Allegheny Center,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
708, Model Investment Club (North) - Pittsburgh Chapter of BetterInvesting,40.571003,-80.034645,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McCandless township,Allegheny County
709, Model Investment Club (East) - Pittsburgh Chapter of BetterInvesting,40.430062,-79.752569,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Monroeville municipality,Allegheny County
710, Friday Night Contra Dance,40.424454,-79.90132,Swisshelm Park,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
711, Friday Night Contra Dance,40.424454,-79.90132,Swisshelm Park,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
712, One more Knit Night at Bado's on the patio!,40.388588,-80.049744,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
713, Knit night at Getaway Cafe!,40.384632,-80.015648,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Baldwin township,Allegheny County
714, FREE DANCE LESSON (6:30PM),40.3539818,-79.8232339,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",White Oak borough,Allegheny County
715, FREE Swing Dance Lesson,40.3539818,-79.8232339,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",White Oak borough,Allegheny County
716, Let us meditate!,0,0,0,0,0,0,0
717, Let us meditate!,0,0,0,0,0,0,0
718, Ballroom Dance - Edgeworth Club,40.54636,-80.18721,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Edgeworth borough,Allegheny County
719, Drupal Camp PA,40.447372,-79.952347,North Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
720, Tarot and Oracle Exchange and Exploration,40.40349,-80.04072,Banksville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
721, August's Pub-of-the-Month,40.68462,-80.110771,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cranberry township,Butler County
722, Being or Becoming a Professional Writer,0,0,0,0,0,0,0
723, The Dog Stars by Peter Heller,40.438229,-79.946861,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
724, Self Service BI using Microsoft Tools,40.434158,-79.970299,South Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
725, PlantPure Nation film screening,40.427895,-79.965073,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
726, Trivia Game Meetup at 61B,40.432533,-79.893822,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Edgewood borough,Allegheny County
727, Breakfast Network Meeting,40.357716,-80.051872,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
728, Setting Goals with Soul,40.449253,-80.173676,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",North Fayette township,Allegheny County
729, Please join us for Open Offices Networking  Mentoring,0,0,0,0,0,0,0
730, The Pittsburgh Web Design Meetup Group Monthly Meetup,0,0,0,0,0,0,0
731, Using Ember.js 2.0 to Build an App,40.441185,-79.957092,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
732, August Product Engagement Meetup,40.460354,-79.925323,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
733, Montour Trail Evening Ride,40.299229,-80.152222,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cecil township,Washington County
734, The Heart is a Lonely Hunter by Carson McCullers,40.43631,-79.958191,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
735, We should get together!,40.384331,-80.015935,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Baldwin township,Allegheny County
736, PlantPure Nation film screening,40.427784,-79.965309,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
737, Start Up Meeting,0,0,0,0,0,0,0
738, How to Evaluate Property BEFORE You But it,40.528487,-80.143122,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Aleppo township,Allegheny County
739, Clay Day,40.420637,-79.889368,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Swissvale borough,Allegheny County
740, Strange Brew 40 - Over the hill,40.428852,-79.983063,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
741, Ride Bikes,40.620811,-79.828491,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",West Deer township,Allegheny County
742, Entrepreneur Monday Morning Roundtable - Entrepreneurs Helping Each Other,40.46228,-79.923996,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
743, Insomnium & Omnium Gatherum,40.442959,-79.866821,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Wilkinsburg borough,Allegheny County
744, Bagels & Bytes - Allegheny,40.447315,-79.944008,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
745, Hunt Pips what else?,40.425941,-79.966716,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
746, Cloverleaf ladies golf and lunch,0,0,0,0,0,0,0
747, Webpack,40.447727,-79.992393,Strip District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
748, Roatary After Hours ,40.437241,-79.772339,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Monroeville municipality,Allegheny County
749, Monthly Get-Together of Northern Pittsburgh Paper Crafters,0,0,0,0,0,0,0
750, Kizomba Feeling Pittsburgh hosts FREE Kizomba Open House!!,40.4275818,-79.9696272,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
751, Greater Pittsburgh Science Fiction Book Discussion Group Meetup,40.377195,-80.045384,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
752, You  (Sunlight * Disc) = Happiness^Harmony,40.4417408,-80.0071906,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
753, 14th Annual WPLUG Open Source Picnic (LINUX USERS GROUP)),40.613041,-80.019211,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McCandless township,Allegheny County
754, Intro to Essential Oils - Young Living (Murrysville) ,40.421954,-79.6615748,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Murrysville municipality,Westmoreland County
755, Allegheny County Common Law Grand Jury Reinstatement Committee Meeting,40.441555,-79.95681,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
756, Introductory Happy Hour!,0,0,0,0,0,0,0
757, August Open Membership Meeting,40.488579,-79.883049,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",O'Hara township,Allegheny County
758, Data Analysis Using Apache Spark on a Distributed Cluster by Sneha Challa,40.457195,-79.916824,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
759, Build Guild Pittsburgh,40.46257,-79.950127,Bloomfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
760, PITTSBURGH MASS MOB XIII,40.465851,-79.963943,Lower Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
761, Imposing order on those Disorderly Knights,40.438122,-79.922546,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
762, meet at Panera followed by SITE NITE,40.4561,-79.938301,Bloomfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
763, HostessCo-Hostess Lunch,40.487,-79.891785,Lincoln-Lemington-Belmar,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
764, Monthly Discussion,40.4492,-80.163345,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Robinson township,Allegheny County
765, PBU Monthly Meetup,40.450714,-79.984444,Strip District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
766, An Evening Full Moon Ride!,0,0,0,0,0,0,0
767, Ride,0,0,0,0,0,0,0
768, August A11y Meetup,40.461067,-79.926158,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
769, estelle_becker@yahoo.com,40.396339,-80.035248,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Dormont borough,Allegheny County
770, Dynamic Business Rule Validation Across the Web Development Stack,40.448093,-80.003136,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
771, Networking in CranberrySeven FieldsMars,40.684216,-80.050003,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Adams township,Butler County
772, ACIM Readings and Discussion!!,40.438274,-79.922989,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
773, Level Two Class,40.488106,-79.87941,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",O'Hara township,Allegheny County
774, Networking and Referrals,40.698479,-80.27977,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Rochester borough,Beaver County
775, Gentle Yoga,40.2516274,-80.2094462,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Houston borough,Washington County
776, Chuck Mead and the Grassy Knoll Boys at the Thunderbird,40.469284,-79.961594,Central Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
777, Eat at Local,40.429001,-79.982803,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
778, Six Sensory Living,40.356956,-80.050438,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
779, The New Salesforce Announcement Launch Party,40.460442,-79.926735,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
780, Potluck dinner & Drama night,40.535558,-79.968297,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Shaler township,Allegheny County
781, Pittsburgh Christian Apologetics Club 1 year anniversary,40.438118,-79.922531,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
782, The Internet of Things - Issues and Opportunities,40.447242,-79.923445,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
783, Hough's!!!,40.426186,-79.940178,Greenfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
784, Book Meet at Panera's at the Galleria,40.35762,-80.050377,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
785, Lets discuss dementia and how Essential Oils can help.,40.426567,-79.67942,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Murrysville municipality,Westmoreland County
786, August's Pub-of-the-Month,40.68462,-80.110771,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cranberry township,Butler County
787, Trail Care Day (Morning),40.503017,-80.42531,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Hanover township,Beaver County
788, Taking the Long View: How the Oslo Program Reduces Technical Debt,40.445522,-79.94915,North Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
789, Welcome Holistic Women,40.680405,-80.309761,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Center township,Beaver County
790, The Libertarian Party of Pittsburgh Meetup Group Monthly Meetup,40.45604,-79.941635,Bloomfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
791, Deposits and Commitments needed for Upcoming Travel Adventures,40.382366,-80.094559,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Collier township,Allegheny County
792, OWASP Pittsburgh Chapter Q3 MeetUp,40.440193,-79.997711,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
793, Free Yoga Hike at North Park,40.60347,-79.94426,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Hampton township,Allegheny County
794, Afternoon Jam Session!,0,0,0,0,0,0,0
795, Biophilia: Pittsburgh August Meeting,40.439167,-79.94738,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
796," FINALLY! ""Testament of Youth"" at Harris Theater",40.442883,-79.998611,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
797, 2015 AITP Scholarship  Charity Golf Outing,40.273411,-79.803024,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Elizabeth township,Allegheny County
798, GeoPupping ,40.336674,-80.11061,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Upper St. Clair township,Allegheny County
799, Network After Work at Skybar,40.428871,-79.982552,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
800, 123 WALTZ!,40.457626,-79.909981,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
801, South Hills Pittsburgh 9.12 Monthly Meeting,40.335747,-80.074104,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Upper St. Clair township,Allegheny County
